StyleID;text;rating
655046;Der BH war zu klein in 100 darum behalten wir 105;5
8623725;Sieht angezogen noch viel besser aus, habe ihn gleich in mehreren Farben gekauft.;5
44970574;War mir leider doch etwas zu groß für eine Strechhose.;3
44970574;Passt Super. Gute Passform.;5
9743730;Habe den Vorhang in schwarz genommen, schönes Material, verdunkelt sehr gut.;5
654563;gute Passform, angenehm zu tragen, gutes Preis-Leistungs-Verhältnis;5
44970574;Farbe wie abgebildet, Material und Passform okay, Preis-/ Leistungsverhaltnis gut.;4
8623725;Der Badeanzug passt perfekt,ebenso formt er kleine Pölsterchen gut weg.;5
9743730;qualität ist sehr gut und farbe optimal Preis Leistungsverhältnis sehr gut;5
515928;Form und Farbe sind sehr schön. Der sitzt wie angegossen.;5
8623725;Hallo , der Badeanzug ist super. Passt perfekt und ist eine gute Qualität ;4
515928;alles ok;5
44970574;Material sehr angenehm und gut zu tragen und macht sämtliche Bewegungen mit. Preis ist top;5
9743730;Farbe entsprach nicht der Abbildung;4
434886;Hose sehr gute Qualität solte aber größer ausfallen;5
553018;Sitz sehr gut, für den Sommer klasse.;5
515928;...schick, fällt aber zu groß aus. Neu bestellt;4
434886;für den Preis alles o.k. ein bißchen zu weit;4
434886;Ordentliche Qualität zum vernünftigen Preis.;4
44970574;Am Bauch leider viel zu eng, deshalb zurück.;3
44970574;Sehr schöne Farbe und diese Hose passt mir genau.;5
9743730;Bild und Beschreibung weichen erheblich voneinander ab. Auf dem Bild ist die Farbe eher als eierschalenweiss zu erkennen. Die gelieferte Ware sah erheblich anders aus wie auf dem Bild. Hier war dann ein dunkles beige tatsächlich die richtige Bezeichnung. Die Ware wurde von mir daher zurückgeschickt und eine andere, unverbindlicher Farbe bestellt. Material und Verarbeitung war völlig in Ordnung. Nach meinem Geschmack eine edel aussehende Ausführung.;4
434886;Habe die Hose für meinen Mann bestellt und er ist sehr zufrieden;4
9743730;"Die Farbe ist etwas dunkler als hier online zu sehen. Aber sie passen sehr gut in mein Zimmer und verdunkeln auch ausreichend. Der Stoff ist schwer so dass die Gardinen schön ""fallen"".";5
654563;angenehm auf der Haut. Paßte leider nicht 100%ig.;5
9743730;Er verdient den Namen verdunklungsvorhang echt top. Qualität super und wirklich sehr dunkel :)));5
44970574;schönes Material  leider warf sie in der Größe 40 vorne ein paar Falten;4
434886;material ganz ok länge passt auch nur die breite hätte etwas schmaler ausfallen können;4
8623725;Schönes Material und tolle Badeanzug. Für mich leider nicht richtig;5
654563;Ich war sehr zufrieden, alles super schnell geklappt.;5
515928;Super schön;5
44970574;Danke ,für die tolle Ware war alles super.Weiter so  ;5
8623725;Dieser Badeanzug ist bestimmt am Strand ein Hingucker. er passt mir perfekt und der Schnitt ist ausgesprochen vorteilhaft. Preis Leistungsverhältnis ist einfach genial. Auch etwas ältere Frauen sehen sehr vorteilhaft aus.;5
9743730;Artikel war fehlerhaft > Rücksendung > Nachricht über Ersatzlieferung fehlt ;1
44970574;schöner angenehmer Stoff, guter Sitz, günstiger Preis - was will Frau mehr:);5
8623725;Farbe und Material fand ich eigentlich gut. Doch der Ausschnitt ist viel zu groß - der Badeanzug bietet in diesem Bereich einfach keinen Halt. Geht also leider zurück!;1
44970574;Die Qualität gefällt mir. Keine Frage, die Hose trage ich bestimmt sehr oft.;5
8623725;Bin sehr zufrieden,  der Badeanzug sitzt perfekt  mogelt ein paar Pfunde weg und selbst meine Oberweite  (95DD) passt perfekt rein. ;5
515928;Dieser Slip - mein Favorit - ebenfalls in fasst allen verfügbaren Farben und passend zu dem tollen Bügel-BH. - trägt sich sehr angenehm... auch in großen Größen.;5
8623725;Nicht so toll.die 44.Beine zu weit;2
44970574;Nicole: Hatte mir die Hose bereits in petrol bestellt und bin sehr zufrieden. Deshalb wollte ich sie auch noch in anderen Farben. Die Hose in dunkelblau sitzt genauso gut. Die Länge musste ich anpassen, aber das war kein Problem. Sitzt an der Taile gut, macht ne tolle Figur und ist sehr angenehm im Tragegefühl.Bin gespannt wie es nach ein paarmal Waschen ist.  Einziges Manko: Der Reißverschluss - der wird nicht lange halten, hakt selbst wenn man die Hose nicht trägt und ihn schließt. ;4
9743730;Schlechte Beschreibung! Es steht leider nicht dabei das in einem 1 pack auch nur 1 Stück Vorhang dabei ist. Das macht keinen Sinn. Bonprix ist nicht mal in der Lage einen zweiten Versandkostenfrei nachzusenden.  Material und Verarbeitung gut.;4
655046;Bin sehr zufrieden ;5
44970574;Habe die Hose in Mattpetrol aufgrund der vorherigen Rezensionen nicht nur in meiner normalen Größe 46 sondern auch in 48 bestellt. In Größe 46 musste ich die Hose sehr hoch hochziehen, damit sie im Schritt einigermaßen sitzt. Das ist für mich sehr unbequem. Sonst saß die Hose gut. Das Material fühlt sich wunderbar angenehm an, die Farbe ist auch sehr hübsch. Größe 48 habe ich nicht mehr anprobiert. Beide Größen gehen leider zurück.;3
9743730;endlich mal ein vorhang der ohne zu kürzen gleich aufgehangen werden kann. ob er verdunkelt habe ich noch gar nicht getestet ..kommt aber noch.sieht sehr schick aus .die bügelfalten oder besser die falten vom zusammenlegen hängen sich sicher noch aus wenn nicht spätestens nach der ersten wäsche. lieferung erfogte schnell. danke kann ich nur weiter empfehlen :);5
434886;Preis/Leistung ist okey;5
9743730;Gute und stabile Vorhänge.;4
9743730;Das Material und Farbe waren sehr schön. Der Stoff fließend weich. Leider passte diese Farbe (beere) nicht in das von uns gewünschte Zimmer. Ansonsten ist dieser Artikel zu empfehlen.;5
8623725;Angegebene Größe, Paßform und Material ist entsprechend der Beschreibung. Bin sehr zufrieden;5
654563;sitzt past wackelt und hat luft;5
515928;passt ganz genau, farbe schön mit spitze;5
44970574;Bin soweit sehr zufrieden, aber leider ist die Naht am Reißverschluß aufgegangen. ;4
44970574;Alles in korrekter Weise abgelaufen, sehr zu empfehlen.;5
44970574;Angenehmer Stoff, super Länge;4
434886;SEhr gut leider die grosse war nicht gut ;2
434886;Lasse die Hose umnähen weil sie zu lang ist. Für meine außergewöhnliche Statur kann aber die Hose nichts :) Bin zufrieden!;5
515928;Sehr schöner Panty,sitzt prima.Material schön fest und die Farbe ist Klasse. Hällt auch nach vielen Wäschen noch perfekt. Top  ;5
44970574;Farbe entpricht der Katalogabbildung.Der Stoff ist angenehm weich und eignet sich auch als Hose, die man im Winter anziehen kann.Sehr schöner Farbton. Dazu habe ich mir den Loopschal in Puderosa  bestellt.Passt genau dazu.;4
515928;Schicke diesen Artikel zurück, Farbe und Material gefällt nicht. Habe mir etwas anderes vorgestellt.;1
515928;Ganz gut;4
515928;Qualitaet und Passform sind einwandfrei. Hatte den Slip in Blau gekauft.;5
44970574;Hose passt und kam in kurzer Zeit. Das ist, was mir sehr gefällt. Vielen Dank ;5
654563;Endlich mal ein Bh der paßt!;4
434886;die hose war innerhalb von 3 tagen bei mir und sie paßt wie angegossen die verarbeitung scheint gut zu sein farbe ist ok würde ich wieder kaufen  ;4
44970574;Hose ging zurück. Besonders unten zu eng.;1
434886;Das war wohl nix. Mein Man war enttäuscht von dem Schnitt der Hose. Ging zurück. ;1
8623725;Für den Preis ein ausgezeichneter Artikel;4
44970574;Super Hose! Länge und Bundweite absolut perfekt!;5
515928;Angenehmes Material;4
8623725;war nicht so meins ging wieder zurück.;2
44970574;Sehr eng geschnitten, die Taille saß für mich zu tief - ging zurück.;3
434886;Sehr gute Passform, Materialstrapazierfaehig, guter Preis;5
515928;Sehr schönes Material ;5
8623725;gute Passform und tolles Material;4
654563;Für den Preis Echt gut ;4
9743730;Der Vorhang dunkelt gut ab undist vom Stoff her sehr schön.Ich hab ihn im Schlafzimmer angebracht.Sieht sehr chic aus.;5
434886;Kleine Matiealfehler (Webfehler),die später beim Wascchen immer deutlicher auffalen.;1
8623725;Gute Qualität;5
655046;Schöner Sport-BH, sitzt auch gut, aber leider gibt das Material stark nach.  Ich würde ihn nicht in Level 3 einstufen, max. Level 2, daher habe ich ihn leider wieder zurückgeschickt.;3
515928;Schönes,festes Material und gute Passform;5
9743730;Sehr weiches material Qualität supper Farbe wie vorgestellt;5
553018;Ich hatte die Ballerinas bereits vor einpaar Jahren schonmal gekauft und war sehr zufrieden. ;4
654563;Das Material ist leider sehr dünn, keinerlei Hslt. Deshalb leider zurück.;1
44970574;Die Hose ist eng anliegend, der Aprikose-Farbton eher pastell. Aber sehr schön. Könnte mir auch gute Kombi mit einem Braunton vorstellen. Leider Reißverschluss defekt, daher zurück.;4
44970574;habe sie leider in der falschen Größe bestellt, Gr.  48 wollte ich bestellen, Gr. 40 hab ich aus versehen bestellt;3
8623725;Dieser Badeanzug ist super. Ich bin zufrieden und empfehle ihn den anderen Einkäuferinnen. ;5
654563;die BHs sitzen gut, das Material ist angenehm zu tragen und das Preis-Leistungsverhältnis ist top;5
44970574;Material sehr leicht und angenehm, jedoch ist der schnitt irgendwie nicht so das Wahre. Am Bund ist die Hose relativ eng am Bein normal. Die Leibhöhe variiert zwischen zwei Größen ziemlich stark. In der 44 wäre sie da wo sie hinsoll nämlich Hüftknochen(geht aber leider nich zu ^^), in 46 sitzt der Bund am Bauchnabel, was mir persönlich zu weit oben ist...ich hatte mehrere Größen bestellt und auch verschiedene Farben, Die blaue werde ich behalten der Rest geht zurück. Farben sind alle schön;3
9743730;Sehr zufrieden, gute Qualität zum kleinen Preis ;5
44970574;Artikel wurde bei irgendwelchen Nachbarn abgegeben die ich nichtmal kenne, und nichtmal ein Zettel hinterlegt laufe jetzt schon 2 Tage meiner Ware hinterher!!! ;2
654563;Alles OK ;5
654563; Sind angenehm zu tragen habe nur das nur den eindruck das nicht alle bhs den gleichen halt bieten. ;4
44970574;Hose sitzt prima, etwas zu lang, da unten eng gut zu krempeln;3
44970574;Eine schöne Hose mit prima Passform. ;5
655046;passt genau....;5
8623725;Super;5
655046;"Rundrum guter Tragekomfort. Die Träger sind breit genug. Nur das Etikett vorne in der Mitte ist etwas zu ""hart"", wenn sich das umdreht, kratzt es. Wird mit der Zeit aber weicher.";5
553018;Seit Jahren mein Basic im Sommer. Hält zwar auch nur einen Sommer, dafür aber fast täglich im Einsatz. Der große Zeh kommt irgendwann oben durch. Habe gleich 2 Paar bestellt, denn im Frühsommer sind sie meist schon ausverkauft. ;5
655046;Sehr schön ;5
44970574;hose sitzt wo sie sitzen soll, zieht leider leicht fusseln an, aber wozu gibt es fusselbürsten und vllt legt sich das nach paar waschgängen ja auch. bin sehr zufrieden;4
9743730;Preis- / Leistungsverhältnis stimmt.;5
655046;Top 1;5
8623725;Qualität und Material sowie Verarbeitung prima, steht mir nicht ;5
434886;Ich hatte 2 Stück bestellt. Die Hosen siitzen unterschiedlich. Eine habe ich behalten und eine ging zurück. Die Plastiktüten (Verpackung) waren auch etwas unterschiedlich.;3
44970574;schönes Material, passt gut, habe ich behalten;5
553018;wie immer super;5
654563;Ein einfaches Modell für einen günstigen Preis.;3
44970574;Bekommen, anprobiert und sitzt wie angegossen. Stoff ist nicht zu dünn fühlt sich sehr gut an und hat ein schönes Tiefschwarz. Auch sehr gut für Kurven/große Größen geeignet. Einziges kleines Manko mit dem man aber prima leben kann, Fusselrolle vorausgesetzt -  Fussel und Haare fühlen sich auf dem Stoff sehr wohl. ;5
655046;Ich bin rundum zufrieden mit dem Artikel, habe ihn mir inzwischen ein zweites Mal bestellt.;5
44970574;Schöne Hose in guter Qualität .Aber leider viel zu lang für Frauen unter 1.60m. ;4
655046;Schöne Farbe, sehr bequem, jedoch als Sport-BH für großen Busen nicht so geeignet.;3
655046;Toller Sport-BH, alles sitzt wie es soll, Preis-Leistungsverhältnis ok ;5
8623725;Sitzt gut . Macht eine schmale Silhouette.;4
8623725;Gutes Preisleistungsverhältnis.  Schnelle Lieferung ;4
44970574;Die Hose macht einen tollen Hintern und hat einen hohen Tragekomfort. Für mich war sie im Gegensatz zu der Abbildung noch etwas zu weit an den Unterschenkeln geschnitten. Ich würde sie mir aber ansonsten immer wieder holen;4
44970574;Perfekter sitzt, sehr gut zu tragen. Bin begeistert.;5
44970574;Die Hose sitzt perfekt. Durch das tolle Material ist sie nicht zu weit, aber absolut bequem in jeder Bewegung. Der Preis ist für diese Qualität  unschlagbar.;5
8623725;Toller Badeanzug! Gute Qualität! ;5
8623725;sehr schön...passt super...fühl mich richtig wohl darin... obwohl ich nur 158cm. bin;5
9743730;schnelle Lieferung, gute Qualität;5
44970574;Am Bauch viel zu eng.;4
553018;Diser Schuh hat mich überrascht.Kann ihn mit Einlagen  und einem  Haluxzeh bequem tragen .Habe  den Schuh  eine Grö ße größer  bestellt. Überlege mir noch den selben Schuh in einer anderen Farbe zu bestellen. ;5
44970574;Hose eigentlich ganz schön , aber bei einer Körpergröße von 176 cm leider zu kurz. Fällt zudem knapp eine Nummer größer aus.;3
654563;das material und sitz sind sehr bequehm ;5
654563;Gutes Material, guter Sitz, bin zufrieden. ;5
9743730;Sehr schönes Material. Fällt sehr schöne. Farbe ist auch wie angegeben.;5
44970574;Fiel leider zu klein aus, wird nachbestellt in einer Nummer größer;4
8623725;Top! Rundherum super und zufrieden! Tolles Material und perfekte Passform ;5
44970574;passt perfekt;5
655046;Ich habe die weiße Variante bestellt, da türkis nicht mehr verfügbar war. Das Preis-Leistungsverhältnis ist gut. Der BH passt sehr gut, alle  Teile - auch die Körbchen - geben nach. Ob das Level 3  wirklich Level 3  entspricht kann ich aber nicht sagen.;4
44970574;Super weicher Stoff. Sehr angenehm zu tragen. Schöne Farbe. ;5
8623725;Die Qualität des Materials ist sicher sehr gut. leider ist die Passform eine absolute Katastrophe. In den großen Größen sollte der Beinausschnitt deutlich niedriger sein. So sah es für mich auch auf dem Bild aus. Ausserdem war der Anzug im ganzen zu kurz. Sehr enttäuschend. Daher musste ich leider beide zurück schicken.;2
44970574;Gute Qualität;5
8623725;alles in Ordnung aber nach 2 Tagen kann man noch nicht beurteilen;5
44970574;super tolle hose, ganz toller stoff, sitzt perfekt weiter so;5
8623725;Schöner Badeanzug, tolle Qualität aber zu lang so dass er Falten wirft wo keine hin gehören ;5
9743730;Super begeistert! Hab Beere Farbe bestellt, schöner Stoff und Farbe. Endlich. Das Suchen hat ein Ende! :-D  Danke. :-);5
8623725;Ich bin sehr zufrieden.;5
655046;Angenehm zu tragen;4
434886;Diese Hose haben wir in 2 Größen bestellt leider ist die 58 nicht ganz so der Hit... Zu eng im Schritt und der Sitz paast nicht so perfekt..die 60 ist perfekt und auch genau passend ;4
8623725;Auch dieser Badeanzug sitzt bei mir im Brustbereich nicht gut. ;2
8623725;Der Badeanzug ist sehr angenehm zu tragen und formt - wie beschrieben - leicht. Ich bin sehr zufrieden mit dem Kauf.;5
434886;Passt in Größe 48 da an den Seiten ein Gummizug ist , nur zu lang;4
44970574;Keine Passform,gr.46 zu kurz, gr44 zu lang.;1
44970574;Wunderschöne Farbe (mint), ganz toll für den Sommer. Sitzt gut und macht einen schönen Po. Hab sie behalten.;5
44970574;Schöne Hose von der Optik her, Material sehr angenehm, Farbe sehr schön. Nachteil: Der Schnitt ist nicht ganz so gut. Vorn passt die Hose gut, aber in der Rückenpartie sitzt sie etwas zu tief, müsste hinten etwas höher geschnitten sein, sonst schön. Gutes Preis-Leistungsverhältnis.;4
654563;wie erwartet;5
8623725;sieht gut aus passt super ;4
44970574;Ich habe mir die Hose schon zum zweiten mal gekauft. Ich trage sie auf der Arbeit. Sie ist schön flexibel durch das Elastan und recht formbeständig. Auch die Farbe (schwarz) hält sehr gut auch nach zig Wäschen. Ich hatte die Hose ca zwei Jahre lang intensiv getragen und nun ist der Stoff zwischen den Beinen durch und der Reißverschluss kaputt. Jetzt habe ich mir gleich zwei neue bestellt. Nicht so schön ist, dass eine Hose einen Metall Reißverschluss hat und die andere einen aus Kunststoff.;4
655046;gute Passform sitzt angenehm;4
709229;sehr schönes teil super qualtät;5
9743730;Sehr guter Stoff,  Farbe auch schön beige. Gutes Preis leistungs Verhältnis. ;5
8623725;SITZ gut. Optik gut;5
8623725;hat mir nicht ganz so gut gefallen vom Sitz her.;3
1709054;Sehr schöne T-Shirts, bestell sie schon seit Jahren. Bin damit sehr zufrieden!!! Bestelle sie aber immer eine Nummer größer, weil ich es gerne schlabbrig trage.;5
8623725;Schön;5
44970574;Super bequem durch Lycra,kann man auch hochkrempeln.Habe Gr.42 bestellt bei 170cm ,werde sie auch noch in Mint  in bestellen.Für diese Hose ein super Preis.;5
44970574;Gute Passform und gutes Matereial;4
1709054;Schöne Farben und auch die Länge ist okay. Aber an der Weite müsste nachgebessert werden sie sind doch etwas zu breit. ;3
434886;Wie immer alles Super;5
655046;Sitz gut und gibt guten Halt, für mich als Türkis Fan natürlich ein Highlight.;5
44970574;Passt perfekt! Preis Leistung top! Lieferung schnell! Alles gut!;4
434886;Der Artikel entsprach in allen Details meinen Erwartungen;5
44970574;Gute Qualität sitzt sehr gut;5
1709054;Tolle Qualität und ein sehr gutes Preis - Leistungsverhältnis. ;5
8623725;Preis-Leistungsverhältnis in Sachen Material (Qualität), Passform und modell ist sehr gut. Farbe selbst ausgesucht. ;5
434886;Auch hier war ich sehr zufrieden;4
8623725;Die Raffung macht sich super;5
553018;solche Ballerinas habe ich schon lange gesucht! sehr bequem. sehr empfehlenswert.;5
44970574;herzlichen Dank ich bin sehr zufrieden mit der Hose;5
709229;Hein sehr schönes kleid,sitz sehr gut sehr leichter stoff für heisse sommertage ganz grosse klasse,leggins oder auch so zutragen,Qualität und preis top,;5
515928;Ich ziehe eigentlich nur noch diese Slips an. Sie sitzen einfach perfekt. Preis/Leistungsverhältnis ist wirklich sehr gut.... Die Stoff fühlt sich auch sehr gut an auf der Haut. Das war bestimmt nicht der letzte Slip, den ich bestellt habe. ;5
654563;"Diese BHs habe ich schon einmal vor ca. 3Jahren bei bonprix gekauft, jetzt haben sich langsam ein paar Kanten ""durchgescheuert"". Weil ich sie so gut fand, habe ich sie jetzt durch neue ersetzt. Vom Tragecomfort sind sie völlig ok, einfach, aber angenehm. Super Preis/Leistungsverhältnis!";5
44970574;Ok;4
709229;Super, schönes Teil für heiße Sommertage, wird eines meiner Lieblingsstücke, hätte eine Nummer kleiner sein können, behalte es trotzdem;5
44970574;Sehr gute Qualität ;5
434886;Material eher steif, meine Meinung für Größe 48 fällt die Hose sehr klein aus, schon beim auspacken sah sie ziemlich eng aus am Bund.  Man bekommt sie trotz hin und her bewegungen nicht über die Hüfte geschweige über den Po.Vielleicht 2 Nummern größer. kaufen ? Schicke die Hose zurück. Schade.;1
8623725;Super schöner Badeanzug. Passt perfekt! :-);5
1709054;Die Ware entspricht genau meinen Vorstellung die Qualität ist super es Passt hervorragend ich kann die T-Shirts nur weiter empfehlen. ;5
44970574;nicht schlecht;4
655046;Ist trageangenehm und formt prima, da es ein festeres Material ist und so mehr Halt bietet, zumindest meiner Meinung nach.;5
8623725;Sieht gut aus aber fällt eine Nummer kleiner aus.;4
44970574;Die Farbe ist toll. Mir gefällt der Schnitt in der Größe nicht. An den Beinen (Wadenbein)  ist sie bei mir zu weit. Hüfte und Po sitzt sie ganz gut. Mir aber zu altbacken. Für den Preis sonst ok.;3
8623725;Hier ist die Festigkeit nicht so gegeben wie bei anderen Modellen mit Sharpingeffekt.Macht trotz kleiner Fältchen eine gute Figur. Glaube eine Nummer kleiner reicht hier.;4
44970574;Hose im Jeansstil zum Schnäppchenpreis;3
553018;Sehr gute Passform paasst genau sehr leicht;4
44970574;super ! Alles pass;5
44970574;#NAME?;4
44970574;#NAME?;4
434886;Super Qualität das die Hose zu lang ist ist ja normal ist schon umgenäht und sitzt hervorragend;5
8623725;Super bequem, lässt dich etwas schlanker aussehen. Damit kann man den Sommer genießen ;5
655046;Angenehmes Material gut zu tragen guter halt;5
709229;Tonnenoptik pur, leider gibt das Kleid keine Kontur. Ging daher zurück.;3
44970574;Xx;4
8623725;Sehr gute Qualität. Liegt schön eng an. Sehr elegant. Leider sehr tief ausgeschnitten. Wäre schön gewesen, der Ausschnitt ginge ein wenig höher. Noch nicht im Wasser getestet. Behalte ihn aber weil er wirklich der Figur schmeichelt. ;4
44970574;gutes Material;4
654563;Wie immer toll und das schon seit Jahren;4
8623725;Die Farbe gefällt mir sehr gut und auch das Material. Der Badeanzug könnte nicht besser passen. Das Preis-Leistungs-Verhältniss ist vollkommen erfüllt.;4
434886;gute und schnelle lieferung passt genau .....;4
44970574;Endlich mal was anderes als eine Jeans. Ich hoffe das sie nicht so schnell ausbleicht. Das Grau ist eine sehr schöne Farbe.;5
553018;Trage sonst Größe 40 ,bin aber mir 41 zufrieden.;5
655046;"Ich habe in 85 D bestellt, jedoch sitzt der BH sehr locker, deshalb leider zurück. Zum Vergleich, ein anderer BH in ""gleicher Größe u. auch mit Level 3"" war viel zu klein u. war fester gearbeitet. Schade, dass alles so unterschiedlich ausfällt, was man auf der Katalog-Abb. leider nicht erkennen kann.";1
44970574; viel zu eng leider wieder zurück;1
44970574;Für den Preis ganz in Ordnung, das Material ist durch den Stretchanteil sehr angenehm zu tragen.;4
44970574;"Schöne leichte Hose, die in schwarz chic genug fürs Büro ist. Der Stoff ist schön weich und fühlt sich fast ""samtig"" an, dabei ist die Hose aus Baumwolle mit etwas Stretch. Aufgrund vorheriger Bewertungen habe ich eine Größe größer bestellt als üblich, ist aber meines Erachtens nicht notwendig. ";5
655046;passt gut und ist bequem;5
515928;Super kann ich nur sagen. Perfekter Slip;5
44970574;sehr weicher Stoff, super Qualität;4
9743730;Die Verdunklungsvorhänge haben eine tolle Qualität. Sie sind absolut blickdicht und halten, was sie versprechen. Auch die Farbe ist schön, wir haben uns für blau entschieden, das haben wir nicht bereut.;5
8623725;schöne Optik Passform fast o.k.;4
44970574;Sehr guter sitz.Schönes material;5
44970574;Körperbetonte, chice Stretchhose für jeden Anlass, egal ob Disco oder Theater. Angenehmes weiches Material, guter Schnitt. Hosenbeine schön lang und eng. ;5
8623725;Habe den Badeanzug in einfarbig bestellt. Die Größe ist der normalen Konfektionsgröße entsprechend, hoch geschnittener Rücken und breite Träger. Ein guter Einteiler, der einem Bewegungsfreiheit gibt, wenn man damit auch schwimmen u. nicht nur baden möchte. Für den Preis (wenn man die Versandkosten nicht zahlen muss) ein gutes Produkt. Mogelt dabei auch noch kleine Pölsterchen weg.;4
654563;Die  Qualität ist gut ;4
44970574;Leider ist mir diese Hose an den Oberschenkeln viel zu weit. Aus diesem Grund ging diese super Sommerhose zurück. Für den Sommer hatte ich mir gerade so eine Hose mit einem leichten Stoff gewünscht . Der Bund ist angenehm und man kann die jetzige Mode damit voll ausleben.;5
515928;schönes leichtes Material;5
655046;Material und Passform gut.;5
8623725;Sieht echt gut aus und macht ein gute es gutes Decoletet.;5
44970574;dieser artkel ist perfekt, aber da ich in der vorherigen lieferung mit einer hose weder in farbe noch größe zufrieden war habe ich die zurückgeschickt. Nun aber nicht mehr den 10% rabatt bekommen und nochmal versandkosten bezahlen müssen, nicht sehr kundenfreundlich;5
44970574;Super aaaaaaber ich hatte gehofft dass die Hosenbeine unten enger wären und ich die Hose in die Boots packen könnte aber das sieht nur doof aus dann. Auch mit Pumps siehts doof aus weil sie an der Stelle einfach zu weit ist. Ansonsten fühlt sich die Hose super an und ist auch was für lange Beine. ;3
654563;fällt groß aus;4
44970574;zu kurz :-(;1
709229;Einfach traumhaft. Für den Strand, für den Garten super angenehm zu tragen. Kann ich nur empfehlen. Könnte diesen Sommer mein Lieblingsstück werden.;5
655046;gute Form, lange Haltbarkeit und beqem.;5
44970574;Tolles Basicteil für Frühjahr und Sommer;5
8623725;Sitzt toll. Passt perfekt. Macht eine tolle Figur!   :-);5
8623725;Tolles Preis Leistungs Verhältnis. Passt super und engt nicht ein;5
655046;Habe mir den BH in weiß gekauft und er sitzt prima. Kann ich nur weiterempfehlen.;4
8623725;Die Qualität des Materials ist sicher sehr gut. leider ist die Passform eine absolute Katastrophe. In den großen Größen sollte der Beinausschnitt deutlich niedriger sein. So sah es für mich auch auf dem Bild aus. Ausserdem war der Anzug im ganzen zu kurz. Sehr enttäuschend. Daher musste ich leider beide zurück schicken.;2
8623725;Sieht gut aus wie er nach längerem tragen sich bewehrt werden wir sehen ;4
434886;Kommen leider mit der Größentabelle für U-Größen nicht überein.  Laut den Körpermaßen hätte es eine 32 sein müssen, doch die 30 ist in der Hüfte viel zu weit. Bestelle ich eine 28, wird es mit der Länge wieder nicht passen... Schade :-( Müssen wohl in ein Fachgeschäft.;4
655046;Leider kein Sport BH. Level 3? Überhaupt keinen Halt bei Körbchen C. Geht zurück.;1
8623725;Gefällt mir gut.;4
8623725;dieser Badeanzug ist super..er formt eine schöne Figur und läasst sich angenehm tragen.ich habe ihn mir in gepunktet und schwarz bestellt und bin sehr zufrieden.einzig nervige sind die Einlagen an den Brüsten die nach dem Waschen wieder zurechtgezupft werden müssen,was bei der kleinen Öffnung recht zeitraubend ist. Ich gebe trotzdem 5 Sterne weil der Preis einfach passt.:);5
44970574;Hose ,top  im  tragen.  Top im Preis;4
44970574;Farbe sehr schön und gutes Material. Schnitt: An den Beinen viel zu eng. Hab sie nur bis an die Oberschenkel gekriegt und normalerweise paßt die Größe. Geht leider zurück. Schade. Für Material und Farbe je einen *.;2
44970574;Tolle Hose, passt perfekt, super Preis-Leistung ;5
9743730;Weiches Material, hängt sich gut aus und die Verdunklung ist sehr gut. Pflegeleicht.;4
1709054;Schöne helle Farben ,Quallität ist Ok,und über den Preis kann mann nicht meckern;4
8623725;???;5
9743730;Schöner Vorhang. Angenehmes Material.;5
8623725;Gepunktet sieht dieser Badeanzug wirklich fabelhaft aus.  Hab mich sehr gefreut, noch mehr als ich merkte das er auch perfekt passte. Aber leider beim Blick in den Spiegel (mit erschrecken)  bemerkt, dass er einfach die Brust null formt, nur platt macht und die vorgeformten Cups halb auf der Brust saßen. Es passte von der Länge nicht. Auch nach zupfen, tun und machen .. Leider, er ist einfach zu kurz.  Traurig hab ich ihn wieder zurückgesendet :( ;2
44970574;schöne weiche Hose in guter Qualität. sitzt sehr gut.;5
553018;Schöner bequemer Schuh, außerdem sehr leicht. Man freut sich auf den Sommer-;5
8623725;Schöner Badeanzug mit gutem Sitz. Mir war er obenrum leider etwas zu knapp, daher ging er zurück. Und ehrlich gesagt: ich wollte ihn zur Aqua-Gymnastik tragen, dachte der Reißverschluss sei nur ein Fake. Ist er aber nicht und so war es mir doch etwas zu heikel. :) Für den normalen Einsatz ist er meiner Meinung nach aber gut geeignet. ;4
44970574;Das Material macht einen guten Eindruck. Ich hoffe nun, dass die Hose sich nicht so schnell auswäscht. Zunächst ein gutes Preis-Leistungs-Verhältnis.;4
515928;Material Farbe Passform hervorragende ;5
8623725;sehr schicker Badeanzug ,hätte ihn gerne behalten ,ging aber zurück da zu klein.;4
44970574;Der sattel schnitt ist furchtbar. Es zog hinten bis zur arschritze. ;1
8623725;Auf Anraten von anderen Kunden habe ich den Badeanzug eine Konfektionsgröße größer, also 54 bestellt: alles paßt und sitzt, schönes Teil und für den Preis bei der Qualität schon fast ein Schnäppchen.;5
9743730;super Vorhang, dunkelt wirklich gut ab;5
8623725;Super Qualtität und Verarbeitung, ganz gefüttert und Figurformend wie versprochen;5
9743730;Material und  Qualität sehr gut ;5
9743730;Material ist schwer und chic, Farbe ist das gewünschte dunkle Blau und Verdunkelung ist wirklich erstaunlich gegeben. Allein die Verarbeitung und Verpackung könnte bei dem Preis besser sein. Die Gardinen sehen etwas zipplig aus und die Falten vom Zusammenlegen hängen sich nach dem Waschen nicht aus und mit der angegebenen Bügelempfehlung bekommt man sie auch nicht weg. Ich habe die kurzen (1,74) gekauft. Für Längen bis zum Boden würde ich sie mir nicht mehr holen. Schade.  ;3
44970574;Material und Schnitt gefallen mir.;4
